Date,Time,Temperature (°C),Humidity (%),Pressure (hPa),Light Intensity (Lux),CO2 (ppm),PM1.0 (µg/m³),PM2.5 (µg/m³),PM10.0 (µg/m³),Uptime,Sensors Online
16/3/2026,1:25:05 am,33.73,60.77,1009.78,83.87,1911,16,25,35,N/A,N/A
16/3/2026,1:25:15 am,33.95,60.25,1009.65,83.4,1931,16,26,34,N/A,N/A
16/3/2026,1:25:26 am,34.16,59.64,1009.71,83.87,2124,16,26,32,N/A,N/A
16/3/2026,1:25:35 am,34.34,59.22,1009.69,83.4,2099,17,27,32,N/A,N/A
16/3/2026,1:25:46 am,34.53,58.7,1009.68,83.87,1880,15,25,32,N/A,N/A
16/3/2026,1:25:55 am,34.64,58.5,1009.76,83.87,1733,15,25,32,N/A,N/A
16/3/2026,1:26:05 am,34.78,57.99,1009.75,83.87,2322,15,25,31,N/A,N/A
16/3/2026,1:26:15 am,34.92,57.7,1009.75,83.87,1930,15,26,32,N/A,N/A
16/3/2026,1:27:49 am,35.77,55.44,1009.74,83.87,1197,16,27,31,N/A,N/A
16/3/2026,1:27:59 am,35.82,55.25,1009.64,83.4,2172,16,27,31,N/A,N/A
16/3/2026,1:28:10 am,35.89,55.15,1009.76,83.4,1808,15,29,32,N/A,N/A
16/3/2026,1:28:20 am,35.97,55.05,1009.71,83.87,2274,14,26,31,N/A,N/A
16/3/2026,1:28:30 am,35.99,54.86,1009.73,83.87,1735,13,27,32,N/A,N/A
16/3/2026,1:28:40 am,35.99,54.96,1009.77,83.87,2370,12,26,30,N/A,N/A
16/3/2026,1:28:50 am,36.03,54.83,1009.72,83.4,1929,12,26,30,N/A,N/A
16/3/2026,1:29:00 am,36,54.86,1009.74,83.4,2222,11,25,28,N/A,N/A
16/3/2026,1:29:10 am,36.08,54.74,1009.75,83.87,1739,12,26,29,N/A,N/A
16/3/2026,1:29:20 am,36.08,54.74,1009.74,83.87,2344,10,24,28,N/A,N/A
16/3/2026,1:29:30 am,36.08,54.64,1009.73,83.87,1931,11,25,29,N/A,N/A
16/3/2026,1:29:40 am,36.15,54.64,1009.72,83.87,2139,13,24,30,N/A,N/A
16/3/2026,1:29:50 am,36.09,54.54,1009.78,83.87,1857,13,25,32,N/A,N/A
16/3/2026,1:30:00 am,36.15,54.64,1009.68,83.4,2499,13,25,31,N/A,N/A
16/3/2026,1:30:10 am,36.2,54.54,1009.61,83.4,2010,15,26,31,N/A,N/A
16/3/2026,1:30:20 am,36.23,54.44,1009.66,83.4,2064,14,25,28,N/A,N/A
16/3/2026,1:30:30 am,36.28,54.32,1009.64,83.4,1851,14,27,31,N/A,N/A
16/3/2026,1:30:40 am,36.32,54.32,1009.66,83.4,2250,13,27,30,N/A,N/A
16/3/2026,1:30:50 am,36.37,54.13,1009.73,83.4,1994,13,25,30,N/A,N/A
16/3/2026,1:31:00 am,36.41,54.13,1009.79,83.4,1966,12,24,30,N/A,N/A
16/3/2026,1:31:10 am,36.41,53.93,1009.73,83.4,1929,13,25,32,N/A,N/A
16/3/2026,1:31:20 am,36.44,54.03,1009.7,83.4,2198,13,27,32,N/A,N/A
16/3/2026,1:31:30 am,36.41,53.93,1009.75,83.87,2041,14,26,33,N/A,N/A
16/3/2026,1:31:40 am,36.51,53.91,1009.75,83.87,1936,13,26,34,N/A,N/A
16/3/2026,1:31:50 am,36.53,53.81,1009.75,83.87,2033,16,28,32,N/A,N/A
16/3/2026,1:32:00 am,36.56,53.81,1009.75,83.87,2155,14,26,30,N/A,N/A
16/3/2026,1:32:10 am,36.56,53.81,1009.72,83.87,2196,15,27,32,N/A,N/A
16/3/2026,1:32:20 am,36.56,53.81,1009.73,83.87,1880,14,26,33,N/A,N/A
16/3/2026,1:32:30 am,36.51,53.91,1009.71,83.4,2049,14,27,38,N/A,N/A
16/3/2026,1:32:40 am,36.5,54.03,1009.77,83.87,2020,13,27,34,N/A,N/A
16/3/2026,1:32:51 am,36.54,53.81,1009.75,83.87,2151,12,26,33,N/A,N/A
16/3/2026,1:33:01 am,36.6,53.71,1009.74,83.87,1829,12,26,32,N/A,N/A
16/3/2026,1:33:11 am,36.62,53.61,1009.72,83.87,2111,12,27,31,N/A,N/A
16/3/2026,1:33:21 am,36.57,53.71,1009.76,83.87,2011,14,29,34,N/A,N/A
16/3/2026,1:33:31 am,36.56,53.71,1009.74,83.87,2212,14,28,33,N/A,N/A
16/3/2026,1:33:41 am,36.53,53.81,1009.69,83.87,1739,15,27,33,N/A,N/A
16/3/2026,1:33:51 am,36.56,53.71,1009.61,83.4,2121,16,26,32,N/A,N/A
16/3/2026,1:34:01 am,36.56,53.71,1009.67,83.4,1875,15,25,31,N/A,N/A
16/3/2026,1:34:11 am,36.57,53.61,1009.69,83.87,2168,14,25,32,N/A,N/A
16/3/2026,1:34:21 am,36.6,53.52,1009.72,83.4,1707,15,26,33,N/A,N/A
16/3/2026,1:34:31 am,36.65,53.52,1009.72,83.4,2148,16,27,32,N/A,N/A
16/3/2026,1:36:02 am,36.65,53.61,1009.68,83.87,1458,13,26,29,N/A,N/A
16/3/2026,1:36:12 am,36.64,53.52,1009.66,83.87,1885,12,24,28,N/A,N/A
16/3/2026,1:36:22 am,36.64,53.61,1009.68,83.87,1715,12,24,29,N/A,N/A
16/3/2026,1:36:33 am,36.65,53.61,1009.73,83.87,2205,13,26,32,N/A,N/A
16/3/2026,1:36:42 am,36.65,53.52,1009.59,83.4,1854,12,25,32,N/A,N/A
16/3/2026,1:36:53 am,36.62,53.61,1009.6,83.4,1947,12,23,30,N/A,N/A
16/3/2026,1:37:02 am,36.66,53.52,1009.64,83.4,1771,13,25,32,N/A,N/A
16/3/2026,1:37:13 am,36.69,53.52,1009.69,83.4,2233,13,25,32,N/A,N/A
16/3/2026,1:37:22 am,36.59,53.61,1009.64,83.4,1982,12,24,30,N/A,N/A
16/3/2026,1:37:33 am,36.62,53.61,1009.71,83.4,1965,13,26,30,N/A,N/A
16/3/2026,1:37:42 am,36.65,53.61,1009.69,83.87,1710,13,25,30,N/A,N/A
16/3/2026,1:37:52 am,36.69,53.42,1009.69,83.87,2253,13,26,30,N/A,N/A
16/3/2026,1:38:02 am,36.66,53.52,1009.7,83.87,1817,14,25,29,N/A,N/A
16/3/2026,1:38:12 am,36.65,53.61,1009.7,83.87,2130,15,28,34,N/A,N/A
16/3/2026,1:38:22 am,36.65,53.61,1009.72,83.87,1695,13,25,30,N/A,N/A
16/3/2026,1:38:32 am,36.66,53.52,1009.69,83.87,2248,14,25,30,N/A,N/A
16/3/2026,1:38:42 am,36.65,53.61,1009.69,83.87,1869,14,25,30,N/A,N/A
16/3/2026,1:38:52 am,36.6,53.61,1009.68,83.87,2055,13,26,29,N/A,N/A
16/3/2026,1:39:02 am,36.59,53.71,1009.7,83.87,1817,11,24,29,N/A,N/A
16/3/2026,1:39:12 am,36.6,53.61,1009.63,83.4,2256,12,23,30,N/A,N/A
16/3/2026,1:39:22 am,36.6,53.61,1009.66,83.4,1918,14,23,32,N/A,N/A
16/3/2026,1:39:32 am,36.6,53.61,1009.66,83.4,1947,15,25,32,N/A,N/A
16/3/2026,1:39:42 am,36.64,53.61,1009.65,83.4,1868,15,24,30,N/A,N/A
16/3/2026,1:39:52 am,36.62,53.61,1009.64,83.4,2240,15,23,31,N/A,N/A
16/3/2026,1:40:02 am,36.62,53.61,1009.65,83.4,2007,15,24,30,N/A,N/A
16/3/2026,1:40:12 am,36.64,53.61,1009.67,83.87,2039,14,23,31,N/A,N/A
16/3/2026,1:40:22 am,36.65,53.52,1009.67,83.87,2044,14,23,31,N/A,N/A
16/3/2026,1:40:32 am,36.66,53.52,1009.68,83.87,2126,13,24,34,N/A,N/A
16/3/2026,1:40:42 am,36.68,53.52,1009.67,83.87,2215,14,25,38,N/A,N/A
16/3/2026,1:40:52 am,36.66,53.52,1009.66,83.87,1954,14,26,36,N/A,N/A
16/3/2026,1:41:03 am,36.64,53.61,1009.71,83.87,2248,14,26,35,N/A,N/A
16/3/2026,1:41:13 am,36.65,53.61,1009.71,83.4,2290,14,26,33,N/A,N/A
16/3/2026,1:41:23 am,36.6,53.61,1009.71,83.4,2403,12,25,31,N/A,N/A
16/3/2026,1:41:33 am,36.62,53.71,1009.69,83.87,1906,13,26,31,N/A,N/A
16/3/2026,1:41:43 am,36.66,53.61,1009.68,83.87,2236,14,27,32,N/A,N/A
16/3/2026,1:41:53 am,36.64,53.52,1009.68,83.4,2094,13,25,33,N/A,N/A
16/3/2026,1:42:03 am,36.65,53.52,1009.66,83.4,2269,13,24,30,N/A,N/A
16/3/2026,1:42:13 am,36.68,53.61,1009.59,83.87,1793,12,25,31,N/A,N/A
16/3/2026,1:42:23 am,36.69,53.52,1009.6,82.94,2222,14,25,31,N/A,N/A
16/3/2026,1:42:33 am,36.62,53.52,1009.64,83.4,1923,13,25,29,N/A,N/A
16/3/2026,1:42:43 am,36.65,53.61,1009.62,83.4,2252,12,25,29,N/A,N/A
16/3/2026,1:42:53 am,36.6,53.52,1009.64,83.4,1754,9,25,29,N/A,N/A
16/3/2026,1:43:03 am,36.64,53.61,1009.65,83.4,2209,11,25,30,N/A,N/A
16/3/2026,1:43:13 am,36.65,53.61,1009.65,83.87,1895,11,25,31,N/A,N/A
16/3/2026,1:43:23 am,36.65,53.61,1009.65,83.87,2309,11,23,29,N/A,N/A
16/3/2026,1:43:33 am,36.64,55.27,1009.67,80.64,1784,10,23,28,N/A,N/A
Invalid Date,Invalid Date,36.64,53.91,1009.66,82.94,3491,10,23,30,N/A,N/A
16/3/2026,1:44:05 am,36.59,54.29,1009.69,83.87,4166,0,0,0,N/A,N/A
16/3/2026,1:44:15 am,36.57,53.71,1009.64,83.87,3373,11,26,31,N/A,N/A
16/3/2026,1:44:25 am,36.6,53.71,1009.7,83.87,3787,11,25,31,N/A,N/A
16/3/2026,1:44:35 am,36.6,53.61,1009.59,83.87,2893,11,25,35,N/A,N/A
16/3/2026,1:44:45 am,36.64,53.61,1009.61,83.87,2847,13,23,34,N/A,N/A
16/3/2026,1:44:55 am,36.62,53.61,1009.6,83.87,2534,12,22,32,N/A,N/A
16/3/2026,1:45:05 am,36.69,53.52,1009.63,83.87,2772,13,22,30,N/A,N/A
16/3/2026,1:45:16 am,36.64,53.61,1009.68,83.87,2491,12,21,30,N/A,N/A
16/3/2026,1:45:26 am,36.65,53.61,1009.64,83.87,2365,12,22,30,N/A,N/A
16/3/2026,1:45:36 am,36.65,53.71,1009.64,83.87,2466,13,23,28,N/A,N/A
16/3/2026,1:45:46 am,36.71,53.61,1009.66,83.87,2602,9,21,26,N/A,N/A
16/3/2026,1:45:56 am,36.66,53.52,1009.66,83.87,2429,9,21,26,N/A,N/A
16/3/2026,1:46:06 am,36.65,53.61,1009.66,83.87,2200,10,23,28,N/A,N/A
16/3/2026,1:46:16 am,36.69,53.52,1009.67,83.87,2245,7,21,26,N/A,N/A
16/3/2026,1:46:26 am,36.59,53.52,1009.65,83.87,2252,8,22,28,N/A,N/A
16/3/2026,1:46:36 am,36.59,53.61,1009.62,83.87,2155,9,22,29,N/A,N/A
16/3/2026,1:46:46 am,36.57,53.71,1009.66,83.87,1890,9,23,30,N/A,N/A
16/3/2026,1:46:56 am,36.5,53.93,1009.68,83.87,1997,10,24,30,N/A,N/A
16/3/2026,1:47:06 am,36.49,54.03,1009.63,83.87,2020,10,23,29,N/A,N/A
16/3/2026,1:47:16 am,36.44,54.03,1009.65,83.87,2101,8,22,26,N/A,N/A
16/3/2026,1:47:26 am,36.43,54.03,1009.67,83.87,1841,8,22,27,N/A,N/A
16/3/2026,1:47:36 am,36.5,53.93,1009.69,83.87,1719,10,23,28,N/A,N/A
16/3/2026,1:47:46 am,36.53,53.81,1009.65,83.87,1976,11,23,29,N/A,N/A
16/3/2026,1:47:56 am,36.49,53.83,1009.64,83.87,2111,10,22,27,N/A,N/A
16/3/2026,1:48:06 am,36.46,53.93,1009.63,83.87,1776,11,22,27,N/A,N/A
16/3/2026,1:48:16 am,36.49,53.93,1009.63,83.87,2059,14,24,29,N/A,N/A
16/3/2026,1:48:26 am,36.5,53.93,1009.53,83.4,1988,13,24,29,N/A,N/A
16/3/2026,1:48:36 am,36.5,53.93,1009.59,83.87,2131,14,23,29,N/A,N/A
16/3/2026,1:50:10 am,36.66,53.52,1009.65,83.87,1203,10,22,28,N/A,N/A
16/3/2026,1:50:20 am,36.6,53.61,1009.63,83.87,2032,10,22,27,N/A,N/A
16/3/2026,1:50:30 am,36.62,53.52,1009.63,83.87,1772,12,23,29,N/A,N/A
16/3/2026,1:50:41 am,36.65,53.52,1009.58,83.87,2135,11,22,30,N/A,N/A
16/3/2026,1:50:51 am,36.71,53.42,1009.58,83.87,1719,12,22,32,N/A,N/A
16/3/2026,1:51:01 am,36.71,53.42,1009.6,83.87,2202,12,21,30,N/A,N/A
16/3/2026,1:51:11 am,36.76,53.32,1009.61,84.33,1778,12,21,29,N/A,N/A
16/3/2026,1:51:21 am,36.72,53.22,1009.61,83.87,2030,11,23,29,N/A,N/A
16/3/2026,1:51:31 am,36.71,53.32,1009.61,83.87,1676,10,22,27,N/A,N/A
16/3/2026,1:51:41 am,36.69,53.42,1009.64,83.87,2217,11,24,29,N/A,N/A
Invalid Date,Invalid Date,36.72,53.32,1009.59,83.87,1422,0,0,0,N/A,N/A
16/3/2026,1:53:24 am,36.76,53.32,1009.61,83.87,1605,10,22,28,N/A,N/A
16/3/2026,1:53:34 am,36.73,53.32,1009.61,83.87,2000,9,21,26,N/A,N/A
16/3/2026,1:53:44 am,36.75,53.32,1009.57,83.87,1893,10,21,27,N/A,N/A
16/3/2026,1:53:54 am,36.73,53.42,1009.58,83.87,2140,11,24,31,N/A,N/A
16/3/2026,1:54:04 am,36.75,53.32,1009.61,83.87,1721,10,23,29,N/A,N/A
16/3/2026,1:54:14 am,36.71,53.42,1009.51,83.4,2124,10,22,27,N/A,N/A
16/3/2026,1:54:24 am,36.72,53.42,1009.57,83.4,1817,10,22,26,N/A,N/A
16/3/2026,1:54:34 am,36.69,53.42,1009.54,83.87,2143,10,23,26,N/A,N/A
16/3/2026,1:54:44 am,36.71,53.42,1009.54,83.87,1702,9,22,27,N/A,N/A
16/3/2026,1:54:54 am,36.71,53.42,1009.58,83.87,2139,11,24,29,N/A,N/A
16/3/2026,1:55:04 am,36.72,53.42,1009.59,83.87,1811,9,24,30,N/A,N/A
16/3/2026,1:55:14 am,36.68,53.52,1009.57,83.87,2223,10,24,30,N/A,N/A
16/3/2026,1:55:25 am,36.64,53.52,1009.56,83.87,1710,10,25,31,N/A,N/A
16/3/2026,1:55:35 am,36.57,53.61,1009.58,83.87,2282,9,25,28,N/A,N/A
16/3/2026,1:55:45 am,36.64,53.81,1009.57,83.87,1814,10,26,28,N/A,N/A
16/3/2026,1:55:55 am,36.65,53.71,1009.58,83.87,2194,10,23,28,N/A,N/A
16/3/2026,1:56:05 am,36.68,53.61,1009.58,83.87,1669,10,22,28,N/A,N/A
16/3/2026,1:56:15 am,36.69,53.52,1009.55,83.87,2237,9,22,29,N/A,N/A
16/3/2026,1:56:25 am,36.68,53.52,1009.54,83.87,1769,9,22,27,N/A,N/A
16/3/2026,1:56:35 am,36.72,53.52,1009.6,83.87,2189,9,23,27,N/A,N/A
16/3/2026,1:56:45 am,36.73,53.32,1009.55,83.87,1665,10,24,30,N/A,N/A
16/3/2026,1:56:55 am,36.71,53.42,1009.56,83.87,2273,9,23,28,N/A,N/A
16/3/2026,1:57:05 am,36.76,53.32,1009.59,83.87,1787,9,22,28,N/A,N/A
16/3/2026,1:57:15 am,36.8,53.3,1009.59,83.87,2171,9,21,29,N/A,N/A
16/3/2026,1:57:25 am,36.83,53.2,1009.53,83.87,1682,9,21,28,N/A,N/A
16/3/2026,1:57:35 am,36.78,53.3,1009.51,83.4,2191,9,23,27,N/A,N/A
16/3/2026,1:57:45 am,36.8,53.3,1009.51,83.4,1826,9,22,29,N/A,N/A
16/3/2026,1:57:55 am,36.76,53.32,1009.48,83.87,1968,10,25,30,N/A,N/A
16/3/2026,1:58:05 am,36.75,53.32,1009.54,83.87,1769,11,26,29,N/A,N/A
16/3/2026,1:58:15 am,36.78,53.2,1009.54,83.87,2252,8,22,26,N/A,N/A
16/3/2026,1:58:25 am,36.72,53.42,1009.53,83.87,1922,7,22,27,N/A,N/A
16/3/2026,2:00:04 am,36.78,53.1,1009.51,83.87,1571,10,24,29,N/A,N/A
16/3/2026,2:00:15 am,36.73,53.22,1009.49,83.87,1977,9,23,30,N/A,N/A
16/3/2026,2:00:24 am,36.73,53.22,1009.5,83.87,1975,9,21,28,N/A,N/A
16/3/2026,2:00:34 am,36.73,53.22,1009.47,83.87,2192,9,22,27,N/A,N/A
16/3/2026,2:00:44 am,36.69,53.32,1009.48,83.87,1716,9,22,25,N/A,N/A
16/3/2026,2:00:54 am,36.69,53.32,1009.51,83.87,2194,10,23,29,N/A,N/A
16/3/2026,2:01:04 am,36.66,53.32,1009.53,83.87,1860,10,24,30,N/A,N/A
16/3/2026,2:01:14 am,36.64,53.32,1009.46,83.87,1994,8,22,27,N/A,N/A
16/3/2026,2:01:24 am,36.68,53.42,1009.49,84.33,1754,9,23,25,N/A,N/A
16/3/2026,2:01:34 am,36.68,53.42,1009.48,84.33,2143,10,21,25,N/A,N/A
16/3/2026,2:01:44 am,36.66,53.32,1009.48,83.87,1844,10,22,27,N/A,N/A
16/3/2026,2:01:54 am,36.6,53.32,1009.47,84.33,1888,10,22,26,N/A,N/A
16/3/2026,2:02:04 am,36.65,53.42,1009.45,83.87,1763,9,21,24,N/A,N/A
16/3/2026,2:02:14 am,36.62,53.42,1009.46,83.87,1922,8,22,25,N/A,N/A
16/3/2026,2:02:24 am,36.64,53.42,1009.43,83.87,1953,8,22,26,N/A,N/A
16/3/2026,2:02:34 am,36.65,53.32,1009.46,83.87,1751,9,23,26,N/A,N/A
16/3/2026,2:02:44 am,36.6,53.32,1009.45,84.33,1905,9,23,25,N/A,N/A
16/3/2026,2:02:54 am,36.6,53.42,1009.44,83.87,1894,8,23,27,N/A,N/A
16/3/2026,2:03:04 am,36.56,53.42,1009.45,83.4,1968,8,22,25,N/A,N/A
16/3/2026,2:03:14 am,36.51,53.52,1009.39,83.87,1695,7,21,24,N/A,N/A
16/3/2026,2:03:24 am,36.49,53.64,1009.41,83.87,1919,7,20,25,N/A,N/A
16/3/2026,2:03:34 am,36.44,53.64,1009.43,83.87,1854,8,23,28,N/A,N/A
16/3/2026,2:03:44 am,36.49,53.74,1009.44,83.87,1995,8,21,26,N/A,N/A
16/3/2026,2:03:54 am,36.46,53.64,1009.45,83.87,1674,9,22,28,N/A,N/A
16/3/2026,2:04:04 am,36.41,53.83,1009.45,83.87,1946,10,21,28,N/A,N/A
16/3/2026,2:04:14 am,36.31,53.93,1009.49,83.87,1839,12,25,28,N/A,N/A
16/3/2026,2:04:24 am,36.37,53.93,1009.47,84.33,2080,11,25,28,N/A,N/A
16/3/2026,2:04:34 am,36.46,53.83,1009.46,83.87,1650,12,25,28,N/A,N/A
16/3/2026,2:04:44 am,36.46,53.74,1009.45,83.87,1977,11,22,28,N/A,N/A
16/3/2026,2:04:54 am,36.38,53.74,1009.46,83.87,1743,12,23,27,N/A,N/A
16/3/2026,2:05:04 am,36.44,53.64,1009.45,83.87,2012,11,22,27,N/A,N/A
16/3/2026,2:05:14 am,36.49,53.64,1009.48,83.87,1553,8,22,26,N/A,N/A
16/3/2026,2:05:24 am,36.49,53.54,1009.47,83.87,2030,8,23,24,N/A,N/A
16/3/2026,2:05:34 am,36.46,53.64,1009.43,83.87,1626,8,21,24,N/A,N/A
16/3/2026,2:05:44 am,36.39,53.64,1009.42,83.87,2053,10,21,24,N/A,N/A
16/3/2026,2:05:54 am,36.35,53.83,1009.4,83.87,1531,9,22,25,N/A,N/A
16/3/2026,2:06:04 am,36.27,54.05,1009.43,83.87,2094,11,24,27,N/A,N/A
16/3/2026,2:06:14 am,36.34,54.03,1009.46,83.87,1686,9,23,27,N/A,N/A
16/3/2026,2:06:24 am,36.31,54.03,1009.45,83.4,2111,10,25,28,N/A,N/A
16/3/2026,2:06:34 am,36.32,54.03,1009.32,83.4,1586,9,25,29,N/A,N/A
16/3/2026,2:06:44 am,36.35,54.03,1009.4,83.87,2107,9,24,31,N/A,N/A
16/3/2026,2:06:54 am,36.34,54.03,1009.4,83.87,1709,10,23,31,N/A,N/A
16/3/2026,2:07:04 am,36.35,54.03,1009.36,83.4,1972,9,23,30,N/A,N/A
Invalid Date,Invalid Date,32,65.39,1009.28,84.33,0,15,23,23,N/A,N/A
16/3/2026,2:11:08 am,32.37,64.84,1009.28,84.33,500,13,23,25,N/A,N/A
16/3/2026,2:11:17 am,125,63.7,1009.37,84.79,500,13,22,27,N/A,N/A
16/3/2026,2:11:27 am,125,62.69,1009.4,84.79,500,11,21,27,N/A,N/A
16/3/2026,2:11:37 am,125,61.77,1009.33,84.79,500,11,22,28,N/A,N/A
16/3/2026,2:11:47 am,125,61.06,1009.34,84.79,500,11,24,29,N/A,N/A
16/3/2026,2:11:57 am,125,60.35,1009.34,84.33,3023,12,24,31,N/A,N/A
16/3/2026,2:12:07 am,125,59.74,1009.35,84.79,2586,12,23,32,N/A,N/A
16/3/2026,2:12:17 am,125,59.22,1009.23,84.33,2757,12,25,33,N/A,N/A
24/3/2026,9:54:41 am,N/A,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,N/A,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,N/A,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,N/A,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,N/A,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,N/A,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,N/A,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,N/A,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,N/A,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,N/A,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,N/A,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,N/A,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,N/A,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,N/A,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,N/A,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,N/A,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,N/A,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,N/A,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,N/A,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,N/A,55.0,N/A,800,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,N/A,55.0,N/A,800,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,N/A,55.0,N/A,800,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,N/A,55.0,N/A,800,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,N/A,54,N/A,600,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,N/A,54,N/A,600,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,N/A,54,N/A,600,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,N/A,54,N/A,600,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,0,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,0,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,0,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,0,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,0,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,0,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,0,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,0,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,0,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,0,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,0,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,0,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,0,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,0,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,0,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,0,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,0,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,0,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,22.5,55.0,N/A,800,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,22.5,55.0,N/A,800,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,22.5,55.0,N/A,800,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,22.5,55.0,N/A,800,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,0,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,0,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,0,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,0,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,0,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,0,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,0,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,0,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,0,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,0,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,0,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,0,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,0,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,0,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,0,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,0,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,0,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,0,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,0,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,0,0,N/A,0,0,N/A,0,N/A,N/A,N/A
24/3/2026,9:54:41 am,0,0,N/A,0,0,N/A,0,N/A,N/A,N/A
